headline,label
"Bangladesh crisis: As Bengal BJP stirs talk of ‘1 cr refugees’, CAA, cautious TMC govt appeals for calm",0
"EC needs to restore its credibility, says Congress leader Anand Sharma",0
"Police, criminal courts must be careful in filing chargesheet, framing charges in civil disputes: SC",0
Government disputes reports that it plans to ask phone makers to disclose source code,0
National Herald Case: Delhi court defers order on taking note of ED's chargesheet to December 16,0
"As Congress power struggle intensifies in Karnataka, why party high command faces a dilemma",0
"All eyes on Assembly polls, why tense by-election negotiations have also fractured Opposition alliances",0
"What ails Congress in Gujarat: ‘Absent’ leadership, frontal bodies to ‘demoralised’ workers, BJP ‘links’",0
‘Countries we visited wanted to know Trump’s role (in ceasefire) … Our sense is no one took the claims seriously’: Sanjay Jha,0
HAL signs pact with Russian firm for civil aircraft production,0
Why Ajit Pawar’s NCP will be happy with Devendra Fadnavis as Chief Minister,0
Today in Politics: PM Modi in Canada for G7 Summit; govt panel to meet on Ahmedabad plane crash,0
Today in Politics: DMK to protest against Centre over NREGA payments as BJP honours Tamil icon Velu Nachiyar,0
"Decode Politics: 100 years after Mahatma Gandhi event, why Cong is going all out for Belagavi session",0
AIADMK chief hits the ground as NDA tries to steady ship in choppy waters,0
"Centre claims Kukis ready for free movement in Manipur, days ahead of PM visit",0
Let's reaffirm commitment to combat terrorism in all forms: President Murmu on 26/11 anniversary,0
"‘Zora Singh Mann di rooh’: In Akali stronghold Ferozepur, party’s debut face Bobby Mann relies on father’s legacy",0
"Mizoram power minister says convoy stopped, Assam Rifles says electricity cut at its outposts",0
Parliament Winter session Day 14 updates: Opposition parties sit on dharna outside Samvidhan Sadan against VB-G RAM G Bill,0
When 1954 Kumbh Mela stampede was flagged in  Parliament by Gandhian stalwart to slam Cong govt,0
Enumeration forms distributed to over 91% voters in SIR Phase 2: ECI,0
"In Uttar Pradesh’s Ballia, BJP banks on legacy of two PMs as Samajwadi Party looks to play spoilsport",0
"BJP Delhi list still awaited, yatra cancelled, talk grows of revamp in state unit",0
"A divided house in Kolar, Congress faces an uphill battle to retake a lost fortress",0
"As Rajendra Pal Gautam leaves it for Congress, AAP faces a Dalit leader problem",0
Congress flags ‘lapses’ in tableaux procurement for Patel anniversary,0
"6 private members’ Bills withdrawn in J&K Assembly; PDP, BJP proposals face setback",0
Republic Day 2026: How to get free passes for full dress parade rehearsal?,0
"Close to midnight, House empty, Congress Manipur MP seeks to rouse Modi govt from ‘silence’",0
"PM Modi attacks Congress for neglect of tribals, says Bihar voters rejected caste politics",0
"In Balasore tight race, Congress old hand Srikant Jena makes going tough for ex-Union MoS",0
"‘Modernisation of madrasas severely hit… Teachers were not paid, most of them quit’: Ex-UP madrasa board chief after SC order",0
"Tripura ‘insurgent free’, declares CM as top rebel leaders surrender, with hundreds",0
"From 115 in 2019 to 78, Muslim candidates fall across main parties",0
Pune Porsche car crash: Supreme Court notice to Maharashtra government on bail pleas of 2 accused,0
"Out of 5 Lok Sabha MPs, Haryana to get 3 Union ministers",0
Why Congress lets Hooda call the shots in Haryana: From picking candidates to scuttling AAP alliance,0
"Classmate who does no work, but shows up to take all credit: Congress’ dig at PM over UPI",0
PM Modi to meet economists ahead of 2026-27 Budget,0
"Before Akash Anand’s demotion, a series of speeches mostly targeting BJP",0
"Stalin’s leadership drives INDIA sweep in Tamil Nadu, BJP fails to open account",0
Tri-Services Future Warfare Course begins at Manekshaw Centre,0
"Eye on Assembly polls, eager not to blunt Art 370 narrative, wary BJP keeps out of Kashmir",0
Today in Politics: SEBI chairperson Madhabi Buch may appear before parliamentary panel in conflict of interest case,0
"Meet the YSRCP MLA, now ‘missing’, caught ‘destroying’ EVM on camera",0
"71 vs 4: In Phase 3 seats that vote today, BJP was miles ahead of Congress",0
"Congress, BJP share Telangana honours, BRS out of Lok Sabha",0
"After electoral setbacks, high-profile exit, BRS hit by drastic donation drop",0
Centre is on a witch-hunt against Punjab farmers … Wants to teach a lesson for 2020 protests: State Agriculture Minister,0
"In Jharkhand, BJP takes the battle to INDIA bloc: ‘infiltration’ plank to tribal base to sops",0
"K C Venugopal: ‘The force which controls the govt is Gautam Adani. It is clear they tried to influence Sharad Pawar, but he rebuffed them’",0
Supreme Court seeks nationwide data on missing children,0
"‘Missing leaders, internal sabotage’: Congress candidates who lost Haryana polls open up to AICC inquiry committee",0
"No buzz in Bihar around caste census, parties relegate it to back burner",0
Amit Shah to chair Northern Zonal Council meeting in Faridabad on November 17,0
"Proposed power to EC to hold simultaneous polls is not excessive, Law Commission tells House panel",0
"What is EAGLE, the Congress committee set up to monitor polls, EC?",0
Today in Politics: Will KTR appear before Telangana ACB in Formula-E case?,0
Today in Politics: PM Modi roadshow in Varanasi; and what will Phase 4 turnout be?,0
Centre to consider setting up inquiry for not allotting flats in Delhi under JNNURM: Manohar Lal,0
Jagadish Shettar: ‘Workers have no value in Congress … a lot of dissatisfaction as kin of state ministers are in the fray’,0
Left-Congress may have played spoilsport for BJP in at least 12 seats of Bengal,0
"T.N. unit of Congress joins DMK in SC against SIR, terms it ‘de novo citizenship verification process’",0
Today in Politics: Shah in Tripura to visit Bru settlement camp; Congress to launch protest against ‘insult’ to Ambedkar,0
"Mukul Roy, Trinamool Congress leader and former Railway Minister, dies at 71",0
"Put Indo-U.S. interim trade deal on hold and renegotiate it, Congress tells Modi government",0
"Enter another Mayawati nephew: After BSP chief’s birthday, 26-yr-old attends party meeting",0
3 hideouts busted in J&K as part of anti-terror operation,0
Govt considering legislative amendments to push private investments in nuclear space: Shripad Naik,0
Indian national allegedly stabs two teens mid-flight; charged with assault,0
"Today in Politics: Delhi elections near, PM Modi’s back-to-back inaugurations",0
"From the Urdu Press: ‘Priyanka, Rahul to be Congress double engine in Parliament’, ‘Mahayuti rumblings amid MVA rise’",0
"Sunetra Pawar, NCP leaders meet Maharashtra CM, seek CBI probe into Ajit Pawar plane crash",0
Lokpal scraps corruption complaint against BJP MP Nishikant Dubey,0
What the Nithari acquittals reveal about the justice system,0
"How UP Congress is laying a roadmap to consolidate Dalit, OBC, minority votes",0
Foreign Minister of Cyprus to visit India,0
"SC bans mining activities within one km radius of national parks, wildlife sanctuaries",0
PDP’s Waheed Para: ‘BJP is half the J&K government … The opposition within the Assembly is about five of us’,0
Akola riots case: Supreme Court stays order to form SIT with equal representation,0
"As Pahalgam attack gives fresh ammo to BJP, Suvendu Adhikari leads the charge",0
"Two Punjab AAP MLAs booked, Opposition fires at Mann govt: ‘Using state machinery to quell dissent’",0
BJP vs BJP: Why Kerala nuns’ arrest in Chhattisgarh has driven party units apart,0
"In Kolkata, SIR anxiety triggers rush for birth, death certificates at civic body",0
"Karnataka CM Siddaramaiah under fire, Congress discusses offence, defence, contingency plan",0
IndiGo already permitted to operate 5 leased B737 planes from Turkey till March '26: DGCA,0
Army showcases firepower at ‘Agni Varsha’ in Pokhran,0
"Delhi blast probe: NIA searches nine locations in Jammu and Kashmir, Uttar Pradesh",0
"NCP at a crossroads, Maratha politics in flux: Does BJP stand to gain?",0
"Assam polls looming, BJP, Congress struggle to seal alliance, seat deals",0
"Behind Shinde govt’s Mumbai toll waiver: Middle class vote, bid to dent Uddhav Sena",0
Himachal CM Sukhvinder Singh Sukhu faces blame for Congress LS polls debacle as review begins ,0
"Decode Politics: Stalled elections, flurry of arrests, and a Bar association feeling Jammu and Kashmir heat",0
Pappu Yadav’s arrest is to silence a voice seeking justice for Bihar’s daughter: Rahul Gandhi,0
Satya Pal Malik named in CBI case he flagged: Who is the former governor who took on Centre?,0
"CM Mohan Yadav: ‘Madhya Pradesh is first state to finish Naxalism entirely… in forests, villages, cities’",0
BJP accuses Rahul Gandhi of lip service on Scheduled Caste representation,0
First-time BJP MP on whose complaint Rahul was booked over Parliament scuffle: Who is Hemang Joshi,0
Supreme Court asks whether Haryana can grant relief to Ashoka University professor Mahmudabad Haryana for social media posts,0
"Every Friday in Kashmir, a question mark: Will Mirwaiz be allowed to give his sermon?",0
"Communist icon R Nallakannu: Freedom fighter, whose life mirrored CPI’s turbulent arc from birth",0
DGCA to review power bank fire incident onboard flight: Naidu,0
"Key takeaways of delimitation meet hosted by Stalin: Pitch for 25-yr freeze, federalism panels, Assembly resolutions",0
"Today in Politics: Modi to meet Meloni, Macron, Sunak on G7 sidelines; Maharashtra BJP huddle on poll debacle",0
"Supreme Court orders inquiry into private universities’ establishment, governance, funding, UGC monitoring",0
"EXCLUSIVE: First face-off between Omar govt, LG: CM writes to Centre on transfers of officials",0
Why reasonable accommodations are still ‘nice to haves’ but not ‘must haves’ for employees with disabilities,0
Why one line in a little-noticed Maharashtra govt order of May 6 is making noise in court,0
Babulal Marandi: ‘There is no shortcut to gaining tribal confidence… We have to work among them’,0
"Devendra Fadnavis: ‘Batenge toh katenge’, ‘ek hain toh safe hain’ slogans for unity, nothing wrong with it",0
Nitish Kumar launches JD(U) membership drive,0
"‘Prima facie’ not with Justice Varma, Supreme Court says",0
"In Assam, can a civil society group bring Congress, ex-allies back together?",0
Parliament Budget Session Day 6 highlights: Lok Sabha adjourned amid uproar; Kamal Haasan makes maiden speech in RS,0
"In post-electoral bond year, BJD received Rs 60 crore through contributions; maximum came from Vedanta",0
"Post SIR, voter base in Gujarat, Lakshdweep, Puducherry shrinks by nearly 69 lakhs",0
BJP’s problem of plenty: A Rajya Sabha bypoll triggers a scramble for ticket in Haryana,0
"Steered by Himanta Sarma, Jharkhand BJP to put in big faces, focus on tribals for polls",0
NIA seeks more details from U.S. on Tahawwur Rana in 26/11 Mumbai attacks case,0
"Jaishankar hosts U.S. lawmakers, discusses security, trade",0
Motion of Thanks passed without PM Modi’s response in Lok Sabha,0
"Modi is scared of Trump, claims Rahul",0
Voter deletion bid: Karnataka may take legal route to get Aland seat data from EC,0
"Haryana Congress tumult continues, new state chief carries cloud of land scam",0
"Nearly 7,200 candidates lost deposits amounting to Rs 16.4 crore in Lok Sabha polls",0
"PM Modi meets Google CEO, discusses AI collaborations",0
"Abu Azmi is 333rd suspended Maharashtra MLA, but almost half of them got a reprieve",0
"After Bihar poll rout, RJD rifts deepen as Lalu’s daughter Rohini Acharya targets Tejashwi aides",0
Will NDA power Chandrababu Naidu into trumping Jagan’s ‘Navaratnalu’? Five things to watch out for in Andhra Pradesh,0
Why 1818 Bhima Koregaon battle marks a flashpoint in 2026 Maharashtra civic polls,0
"Dead men, fake names, duplicate voters: The many red flags that parties are raising in Bihar poll roll",0
"Vijayan govt faces storm over ASHA workers’ stir as Congress joins in, CITU blames Centre",0
1.03 crore new workers registered for ESIC after reforms: Labour Ministry,0
Government aims to ‘formally recognise’ 1 lakh tribal healers from STs as ‘partners in health services’,0
Army Chief pays homage to Operation Pawan bravehearts at National War Memorial,0
Piyush Goyal to visit Brussels in ‘decisive push’ to conclude India-EU FTA talks,0
‘Feels like Moga is in Pakistan’: Why AAP will take note of its MLA’s lament,0
Exclusive: Annamalai may step down as TN chief as BJP looks for caste balance in AIADMK tie-up,0
"Bharat Bandh on February 12: What’s open, what’s closed, and full list of affected services",0
Uttarakhand must restore Corbett Tiger Reserve: Supreme Court,0
CPI(M) MP John Brittas slams Centre’s move to bar questions on PM CARES,0
"For Kashmiri Pandits contesting J-K polls, community’s rehabilitation, livelihood issues top agenda",0
"Manish Tewari: ‘Third-party mediation in India-Pakistan conflict has been a reality since 1990s, whether you like it or not’",0
Tripura student murder: Tipra party wing announces ₹10 lakh reward for info on prime accused,0
"SP, Congress bonhomie on ground as they fight BJP — and their past experience",0
"How many rebels will be left standing in Maharashtra? Deadline today, MVA and Mahayuti make last-minute push",0
"Pune-based gangster Ghaywal is in London, confirms U.K. High Commission",0
Assets worth ₹27.83 crore to be seized for FEMA violations,0
Supreme Court asks States to evolve mechanism to bring domestic workers under minimum wages law,0
"Saini govt to walk the talk, roll out Lado-Lakshmi Yojana in Haryana soon",0
"With battle lines clear for 2026, Nitish’s 10th return as CM a reckoning for INDIA amid drift",0
Government claim that lawmakers cannot discuss ECI is violation of powers of Parliament: Derek O'Brien,0
"Set to elect first govt after a decade, how J&K political landscape has changed",0
"Parliament watchdog summons SEBI chief Madhabi Buch, officials on October 24",0
"Once notorious for crime, voters in this part of Bihar tilt towards NDA but corruption a sore point",0
"In Bengal, why sadhus, monks are scrambling to join SIR hearing queues",0
"After 16 years, Odisha CM at people’s durbar: ‘Barrier between people and govt has been destroyed’",0
"In leads: BJP short of 240, Congress close to 100 in remarkable turnaround",0
"In Odisha, BJP takes the lead over BJD, both in Lok Sabha and Assembly",0
"Congress announces fellowship for young lawyers, conclave on RTI Act",0
Behind Arvind Kejriwal’s outreach to the middle class: Does AAP chief sense a shift?,0
"Bengaluru civic corporation set to be split, no early end to 10-year wait for polls",0
"In North Kashmir final phase, Lone, Rashid face acid test; Jamaat braces for future arc",0
"We understand spirit of Nadda remarks, all is well between RSS, BJP: Hosabale",0
"J&K tourism sector hit after Pahalgam attack, how BJP is trying to rebuild confidence of local businesses, remaining visitors",0
"Original Preamble in focus, how the socialist-secular debate played out in recent years",0
"Annamalai plans 3-month break for UK fellowship, aides say no link to poll defeat",0
"BJP Nishad ally struggles in Sant Kabir Nagar, but for Modi-Yogi name",0
Uddhav Thackeray interview: ‘Fadnavis said he would groom Aaditya as CM and move to Delhi. They made me look like a liar to my people’,0
"In Latur, amid new battles between old dynasties, Congress looks to reclaim bastion",0
"Kargil war veteran shoots dead wife and son, kills self in Uttar Pradesh",0
"As Mayawati see-saws over her successor, a look back at her own smooth rise",0
"Reliant on Gujarat for jobs, factories the most pressing demand in Nandurbar",0
"Selfies, hugs to feeling threatened by Congress wins in Bengali-Muslim areas: How Himanta Biswa Sarma’s narrative changed",0
"Today in Politics: Campaign to end for phase 1 LS polls, PM Modi in northeast, Rahul to hold 2 rallies in Karnataka",0
COAS General Upendra Dwivedi meets U.S. Army Secretary Daniel P. Driscoll in New Delhi,0
Shifting sands of Nilambur fray: Vijayan pick vs Cong stalwart’s legacy vs ‘spoiler’,0
BJP’s comeback to Rahul Gandhi: Congress ‘politically promoted’ 3 ex-CECs. Here is how,0
‘Delimitation suits only BJP as it dominates North’: CM Vijayan bats for proportional share for South,0
PM Modi congratulates Netherlands’ new PM Rob Jetten,0
"A match unmade by politics: For a power couple separated by parties, closing personal divide seems a bridge too far",0
"Today in Politics: Amid molestation allegations, Bengal Governor  to show CCTV footage to 100 people, except Mamata, police",0
CPI(M)’s ‘living martyr’ Puthukkudi Pushpan passes away: The life of the Kerala police firing victim,0
NDA leaders to file ‘breach of privilege’ notice against Rahul for ‘unsubstantiated’ remarks on Puri,0
"‘Compromise’ on lips, Opposition tie-up as ‘example’, BJP, allies look to avoid errors in state polls",0
Ex-refugee takes over as UNHCR chief,0
Centre increases minimum support price for copra,0
"BJP’s Bengal hurdle in numbers: Vote share up in seats with Muslim presence, but wins elusive",0
CBI arrests Central Power Research Institute joint director in ₹9.5 lakh bribery case,0
"41 min to Manipur at 2 am in Parliament, Congress urges: ‘President’s Rule necessary but not sufficient’",0
India adds its name to list of countries criticising Israel’s unilateral measures on West Bank,0
"Sweetest wins for Congress: Wrests Amethi back from Smriti, Rahul crosses Sonia’s margins in Rae Bareli",0
PM Modi inaugurates new Prime Minsters Office at Seva Teerth complex,0
"Set for huge Haryana win, gains in J&K, how BJP bounced back",0
"In Uttarakhand, a women’s group enters panchayat poll ring to knock out ‘pradhan pati’ system",0
"As the Sangh speaks up, deciphering its signals to the BJP",0
"Can Sharad Pawar dig party out of its hole? First challenge, civic polls; next, new cadre",0
From the Urdu Press: ‘PM Modi’s Rajasthan remarks a disservice to his office’; ‘uptick in successful Muslim UPSC aspirants a milestone’,0
"BJP, JD(S) alliance runs into Channapatna hurdle as ex-Kumaraswamy rival throws hat in bypoll ring",0
Indian H-1B visa holders who flew back to renew work permits left stranded,0
"Eye on 2027 UP polls, Mayawati steps up  BSP game: reinductions to Muslim outreach",0
"‘Mumtaz Hotels not in the picture’: Naidu govt finds a way to retain Oberoi investment near Tirupati temple, appease Hindu groups",0
"Behind his biting criticism of Nitish govt after ambulance rape, Chirag Paswan’s game plan",0
NIA conducts searches across five States in Al-Qaeda Gujarat terror conspiracy case,0
AIADMK chief stands firm against BJP ‘pressure’ to take back rebels,0
"Supreme Court says it will impose ‘heavy compensation’ for dog bites, moots liability for feeders",0
"Leaders stray from Congress’s calculated Pahalgam line, land party in familiar dilemma",0
Newsmaker | Dhananjay Munde’s right-hand man at centre of Beed murder row: Who is Walmik Karad?,0
Why Congress raising its pitch on J&K statehood has irked National Conference: ‘Nothing less than sabotage’,0
"With new Bill, demand-led rural jobs scheme set to turn supply-driven",0
SC asks Guruvayur Devaswom to conduct Udayasthamana puja on Vrishchikam Ekadasi as per tradition,0
"In Gujarat, why BJP has hit reset  two years before Assembly polls",0
Jaishankar arrives in Israel on two-day visit; to hold talks with top leadership,0
"Amid delimitation, language rows, Tamil Nadu minister says: ‘Centre must focus on North’s progress instead of threatening us’",0
Ladakh violence: Supreme Court allows Wangchuk’s wife Angmo to launch a keener challenge to Wangchuk's detention,0
"Nara Lokesh’s man Friday: From TDP backroom strategist to key RS probable, who is Rajesh Kilaru",0
"Mayawati sacks nephew, says no party successor till ‘my last breath’",0
"Mann Ki Baat: World is looking at India with great hope, says PM",0
Today in Politics: Paper leaks row remains on the boil on eve of first session of 18th Lok Sabha,0
Civil Aviation Minister should step down for fair probe into crash: Rohit Pawar,0
"BJP accuses Rahul, Renuka of hurting dignity of Parliament",0
"In Rajya Sabha, Opposition flags farm distress, surge in migration, rising human-wildlife conflict",0
"After row over meeting BJP’s Javadekar, Kerala’s ruling CPM removes Jayarajan as LDF convener",0
"Mumbai blast acquittals: AIMPLB leader questions Mumbai Cong chief remarks, asks party to clarify stand",0
"Airlines must enforce regulations without delay, cautions DGCA",0
Today in Politics: Modi’s Kuwait visit; Shah in Tripura for NorthEast plenary,0
Congress to organise farmers meetings on India-U.S. pact,0
Shock grips Jharkhand villages as three migrant workers dead in Goa nightclub fire,0
‘Tough-talking’ or ‘bluff’ talking? Ajit Pawar finds himself in a row over call to IPS officer,0
"Caught in Maharashtra ‘cash row’, who is Vinod Tawde?",0
H1B visa interviews of thousands of applicants in India cancelled triggering outrage,0
"Omar Abdullah set to take oath as J&K CM, holds minister cards close to chest",0
Today in Politics: PM Modi to address NDA parliamentary party meeting; state mourning in Jharkhand after Shibu Soren’s death,0
"Lok Sabha pays tributes to Ajit Pawar, Khaleda Zia",0
"With several Muslim, Brahmin names, BSP list may cut into INDIA votes",0
"For these six, the career-defining Maharashtra elections proved resounding",0
Newsmaker | Meet new Assam BJP chief Dilip Saikia: ‘Unopposed’ old guard who rose from ABVP,0
"Nadda launches indigenous tetanus and adult diphtheria (Td) vaccine at CRI, Kasauli",0
Delhi riots case hearing updates: Supreme Court adjourns hearing to December 2,0
"In poll year, BMC budget bumps up Fadnavis-Shinde projects, avoids risk",0
"Operation Blue Star in Punjab campaign, Akali Dal reminds voters of ‘Congress hand’",0
"At Mandal Ground Zero, plea for jobs, education, ‘real social justice’",0
"Open House in Uttar Pradesh: A 27-hour-plus day for MLAs, MLCs",0
"No theft here: These names Rahul flagged have voted, with valid address and ID card",0
"Kerala bypoll: In Assembly seat seen as within its reach, BJP faces rebellion",0
Delhi HC rejects Hizbul chief’s sons’ plea against framing of charges,0
"With leads in just 10 of 75 direct contests in Maharashtra, Congress fails to take fight to BJP",0
"Still banned, Jamaat set to field ex-members as Independents in J&K Assembly elections",0
When Indira asked I&B Minister Gujral to hold her raincoat: ‘You can’t do any other work’,0
"Cop’s daughter, history-sheeter’s wife: Manju Hooda faces uphill battle against Bhupinder Singh Hooda",0
"‘It’s simple – naukri do, sarkaar banao’: Yogi govt rolls out ‘rozgar mela’ push ahead of bypolls",0
"Mahayuti struggling to remain in sync, fight over a flagship scheme shows divisions run deep",0
"‘No power sharing, I’ll be CM’: As EPS sends a loud message, why ally BJP is not ruffled",0
"The Paswan out in the cold, Pashupati Paras to fight alone",0
Self-flagellation puts Tamil Nadu BJP chief Annamalai back where he wants: in the limelight,0
"Baramati plane crash: Probe being conducted on timeline-based approach, says Union Minister",0
Haryana FM says ‘BJP won’t let Cong govt last 6 months’. It’s not his first ‘gaffe’,0
"Dismiss Piyush Goyal from Cabinet, SKM urges President Murmu",0
"In battle for Kangra, Congress veteran debutant Anand Sharma flags Agniveer, invokes NSUI past to counter ‘outsider’ charge",0
"No preventive detentions, rally cancellations, or polling booth shift: How EC aims to boost participation in J&K polls",0
"Supreme Court forms committee to guide judges about sensitivity, compassion in judicial work",0
"Rajnath Singh visits Bangladesh High Commission, signs condolence for Khaleda Zia",0
Why BJP will be unhappy with its Uttarakhand panchayat poll showing,0
"As Tej Pratap Yadav eyes Bihar polls, a look at his coalition of five small parties",0
"Decode Politics: What is Hydra, agency behind demolition at actor Nagarjuna’s convention centre",0
"Probe under PMLA Act: ED conducts searches at 15 locations, including medical colleges",0
Congress has become a liability for the country: Modi,0
"Budget reflects Modi govt’s new reality: Allies, job concerns, MSME issues",0
Gaurav Gogoi: ‘Dhankhar’s resignation shows unease between govt and V-P … Congress will defend dignity of a Constitutional post’,0
"In Amethi, Gandhi family loyalist on the verge of defeating Smriti Irani: Who is K L Sharma?",0
Hole in govt approach: Congress’ dig over Ministers' remarks on Russian oil,0
"India ‘stands firmly’ with Israel, Modi tells Knesset",0
"Rahul Gandhi invokes China to attack Govt on jobs, border security",0
Trump says the U.S. has seized an oil tanker off Venezuela,0
"The 13 Haryana seats Congress has flagged now for ‘irregularities’: From 32-votes win to 60,000-plus margin",0
"How Thackerays’ reunion has put Congress in a double bind, deepened MVA faultlines",0
"In the red, Himachal Pradesh CM Sukhu govt does flip-flop on staff pay cut as it faces blowback",0
"Who is Dinesh Waghmare, Maharashtra SEC under fire amid civic poll controversies?",0
Prithviraj Chavan: ‘Devendra Fadnavis all out to defeat me… I believe he has it tough in Nagpur seat’,0
"From the Urdu Press: ‘If voters have to prove citizenship, should the govt not prove its good intentions as well?’",0
"As Maharashtra Aurangzeb row flares up into violence, who will rein in Nitesh Rane?",0
Supreme Court accords ceremonial welcome to Sri Lankan Chief Justice Preethi Padman Surasena,0
X tells IT Ministry it is ‘in compliance’ with Indian law,0
"Local polls, national template: Devendra Fadnavis leads BJP charge in Maharashtra with 4-5 rallies a day",0
"With 97% drop in cases, India to eradicate malaria in short time: Amit Shah",0
Union MoS Anupriya Patel backs husband as he repeats allegations against UP STF,0
Andamans to be developed as hub of India's Blue Economy: Union Minister,0
Decode Politics: Why the Ambani house bomb scare continues to make sound and fury,0
"Congress infighting intensifies in J&K: Call for state chief Karra’s removal, separate Jammu unit",0
"Amid ‘Dashazari sena’, Nitish sharpens 1 crore job pitch, winds up Samriddhi Yatra first leg",0
"Reeling from Bengal poll blows, BJP pitch for state bifurcation betrays divided house",0
"Behind Nara Lokesh’s invite to BlackBuck CEO, a pattern of hoping Karnataka’s loss is Andhra Pradesh’s gain",0
"Express Exclusive | ‘We joined Mahayuti for development agenda, with clear stand of no compromise on secular ideology’: Ajit Pawar",0
Chief of the Naval Staff embarks on official visit to Brazil,0
Decode Politics | ‘Current crisis akin to humiliation of 1949 merger’: Why Manipur MP made the statement,0
Why Congress may feel the warmth of Tejashwi-Pappu embrace,0
"Hours after arrest, Wangchuk wife says: ‘We are with India and truth…national machinery unleashed to tarnish his image’",0
IndiGo to continue 10% flight cuts till March-end,0
Custodial torture: Supreme Court raps govt over CCTV compliance,0
"Manipur set to complete a year under President’s Rule, why Centre in a bind over lifting it",0
It’s not about Pratikur Rahman: Why CPI(M) faces its toughest challenge yet in Bengal,0
"SC hearing on NCERT Class 8 textbook, updates: Supreme Court orders blanket ban on NCERT textbook with chapter on 'corruption' in judiciary",0
"Multiple rail infra projects approved to ease congestion, improve safety: Railway Ministry",0
IndiGo seeks more time to reply to show-cause notices,0
"1931 caste census: One crucial finding was lowest sex ratio among Rajputs, highest for Kerala’s Nayars",0
Kuldip Nayar’s son recalls Emergency: ‘My father was held to scare the press… He paid the price for honesty’,0
5 takeaways from PM Modi’s I-Day speech: Framing UCC as ‘secular civil code’ to message on women’s safety,0
Delhi court frames charges against Congress MP Karti Chidambaram in Chinese visa case,0
PM Modi launches RDI Fund to spur private investment in research,0
"Cyclone Ditwah updates: Red Nowcast warning issued for Chennai, Thiruvallur districts",0
"From the Urdu Press: ‘Its back to the wall in Delhi, AAP on backfoot on issues’, ‘Budget cuts betray minority students’",0
"As Siddaramaiah’s advisor resigns, more fissures in Karnataka Congress laid bare",0
Why Haryana civic polls are a pivotal test for Congress’s urban rebuild push after Rahul Gandhi’s ‘pep talk’,0
Faridabad Police forms SIT to probe Al Falah University's activities,0
Can Rahul Gandhi the LoP be the Leader of the entire Opposition? A lot rests on that,0
"Took Centre 5 decades to realise ‘mistake’ of placing RSS in ‘ban list’: Madhya Pradesh High Court, which heard retd govt official’s petition",0
Supreme Court to hear Tamil Nadu’s plea on power to appoint Vice-Chancellors on December 2,0
"Mohan Bhagwat ‘quotes’ Pranab Mukherjee: If no Ghar Wapsi, Adivasis would turn anti-national",0
"‘Mass disenfranchisement’ allegations are an attempt to politicise SIR, EC tells Supreme Court",0
Tejas aircraft crash in Dubai: Wing Commander Namansh Syal’s entire village in deep mourning,0
"Mohan Bhagwat: ‘True sevak is never arrogant… in polls, decorum was not kept’",0
"As wheels turn, albeit slowly, during Rath Yatra in Puri, BJP govt faces the heat",0
"Lifting sacks, serving tea, making rotis, working in fields: It feels like elections",0
AAP calls for discussion during Budget session on ‘failed’ foreign policy,0
"BJP looks for new UP chief, bets are on ‘OBC leader from eastern UP’",0
"Today in Politics: Baba Siddique’s death kicks off political firestorm, Shinde cornered over ‘law and order’",0
Why Haryana CM Nayab Singh Saini’s Punjab forays have AAP unsettled,0
RSS hints at support for caste census: ‘Well-established practice… for targeted welfare’,0
"Jagan seeks LoP post, saying ‘second-largest party… even if just 11 MLAs’, Speaker yet to respond",0
"Amid row over slur on Bihar girls, Uttarakhand minister’s husband faces fire from NDA, Oppn",0
AIMIM keen to join Mahagathbandhan as Owaisi eyes bigger role in Bihar polls,0
"Was SDPI involved in Murshidabad violence? As BJP levels charges, party defends fight against amended Waqf law",0
Why Congress is again in a bulldozer row in Karnataka — and why BJP is calling K C Venugopal a ‘super CM’,0
Why AIADMK chief EPS has ruled out ‘power-sharing with BJP’,0
"ED flags eight priority areas, including IBC misuse and cyber fraud",0
PM Modi reiterates India’s continued support for Palestinians,0
Jamiat chief Madani’s Al Falah remarks trigger row,0
Woman from Arunachal Pradesh stopped at China airport; India issues strong demarche,0
SHANTI Act: Who is liable for nuclear incidents under the new law?,0
PM Modi extends Ramzan greetings,0
PM Modi receives red-carpet welcome in Kuala Lumpur; stage set for deeper India-Malaysia strategic alignment,0
"As Omar Abdullah alleges ‘deal’, in J&K fray, a big jump in Independents, many little-known parties",0
"Today in Politics: Assembly polls in Maharashtra, 38 seats of Jharkhand to vote in phase 2",0
"Knives out in National Conference as Altaf echoes Ruhullah, Omar in firefighting mode",0
Decode Politics: Why Mahayuti partners are now jostling over District Guardian Ministers,0
What is the role of a pay commission? | Explained,0
"In Budget’s largesse for Bihar, JD(U) most pleased about flood mitigation package",0
"Shashi Tharoor interview: ‘Exit polls have gone overboard … Worst-case scenario, there will be considerable improvement in Congress, Opposition performance’",0
Govt blocking Leader of the Opposition meetings with foreign leaders: Rahul Gandhi,0
Presidential Reference: Supreme Court’s responses to President Murmu’s 14 questions,0
"The rise and fall of Biren Singh: Almost 2 years after Manipur conflict began, CM steps down",0
Farmer leader Dallewal: ‘It is aar paar ki ladai… I made my will (for family)… Will not end fast until our demands are met’,0
"Why BJP has hit choppy waters in Bareilly, a safe UP seat",0
"Union Minister Amit Shah launches Bharat Taxi, first cooperative-led ride-hailing platform",0
