headline,label,confidence
Uttarakhand govt could allow registration of tribal marriages under Uniform Civil Code,non-sarcastic,1.0
"Ashok Gehlot says Sachin Pilot a ‘gaddar’, Congress leadership can’t make him Rajasthan CM",non-sarcastic,1.0
Congress takes swipe at Mohan Bhagwat over ‘contradictory’ remarks,non-sarcastic,0.95
"Tejashwi Yadav interview: ‘Intimidation of Oppn serious matter…We have got a lot of support from people who want us to fight back politically, legally’",non-sarcastic,1.0
Vijayan face of 2026 bid to ‘New Kerala’ plank: Key takeaways from CPI(M) meet,non-sarcastic,0.95
‘NDA committed to reservation; FM creating needless  apprehension’: Venkaiah Naidu,non-sarcastic,1.0
BJP forms ‘core team’ for preparing ground-level strategy in Bihar polls,non-sarcastic,1.0
Peru presidential hopeful bloodied but safe after gun attack,non-sarcastic,1.0
Parliament Monsoon session Day 20 Highlights: Online gaming bill passed in Lok Sabha; both houses adjourned,non-sarcastic,1.0
Maharashtra: Govt deploys 16 officers in drought hit Marathwada,non-sarcastic,0.95
J&K court issues proclamation notice against brother of arrested Kashmir doctor in terror case,non-sarcastic,1.0
"Pilot’s right-hand man to detractor, the arc of a Gehlot loyalist’s journey",non-sarcastic,0.95
Panama assures India of its support for 'war against terror',non-sarcastic,0.95
Trump-Xi bonhomie and reference to G-2 may impact India and Quad,non-sarcastic,0.95
Legislators must have a ‘360 degree vision’: Lok Sabha Speaker,non-sarcastic,0.95
"New Income Tax Bill to have 622 pages, 536 sections; likely to be tabled in Parliament on February 13",non-sarcastic,0.95
Centre bats for comprehensive approach to address risks of climate change in agriculture,non-sarcastic,1.0
India conveys concerns in ‘strongest terms’ to Canada after pro-Khalistan rally in Toronto,non-sarcastic,0.95
"Arvind Kejriwal meets wife, AAP leaders in Tihar",non-sarcastic,1.0
"Stay alert and active in fight against Kejriwal govt, BJP tells its workers",non-sarcastic,1.0
"In recent years, Parliament has passed several laws that promote social justice, inclusion: Lok Sabha Speaker",non-sarcastic,0.95
A different approach to the caste census | Explained,non-sarcastic,1.0
BJP trying to “saffronise” bureaucracy in Delhi: Congress,non-sarcastic,0.95
Gyanesh Kumar: Chief of polls,non-sarcastic,1.0
"Supreme Court on SIR highlights: Electoral Registration Officers competent to review citizenship, says Rakesh Dwivedi",non-sarcastic,1.0
Supreme Court demands answers from Rajasthan government over non-functional CCTVs in police stations,non-sarcastic,1.0
Tri-Services Future Warfare Course begins at Manekshaw Centre,non-sarcastic,1.0
Kerala’s M A Baby named next CPM general secretary,non-sarcastic,1.0
VHP compares Modi to Prithviraj Chauhan: He will restore Hindutva rule,non-sarcastic,0.95
Rahul Gandhi reiterates ‘vote theft’ charge in Raebareli,non-sarcastic,0.95
SC to hear petition over T.N.’s ban on purse seine fishing,non-sarcastic,1.0
Bridging the fighter jet gap is top priority: IAF Deputy Chief,non-sarcastic,1.0
Shiv Sena says will consider BJP proposal on govt formation,non-sarcastic,1.0
"As BSP hits the road ahead of Rajasthan polls, it hopes to hold ‘balance of power’",non-sarcastic,0.95
"Withdraw PM’s control over CBI, demands TMC",non-sarcastic,1.0
Supreme Court Collegium recommends three judges to top court,non-sarcastic,1.0
Congress takes on Modi government over India Inc’s rising foreign investments,non-sarcastic,0.95
Congress stands exposed on Ambedkar issue: BJP president J.P. Nadda,non-sarcastic,1.0
"56 per cent polling in ten LS seats in Maharashtra  till 5 pm, no violence",non-sarcastic,1.0
Congress slams government for ‘dismantling’ MGNREGA after passage of VB-G Ram G Bill,non-sarcastic,0.95
Delhi HC quashes 20-year-old spurious cough syrup case against Piramal,non-sarcastic,1.0
Rahul Gandhi to meet CLP leaders of non-Congress ruled states,non-sarcastic,1.0
Protest against Waqf Bill Updates: AIMPLB urges Muslims to wear black armband,non-sarcastic,1.0
Bihar Polls: Nitish Kumar’s Muslim supporters worry about Asaduddin Owaisi,non-sarcastic,0.95
"Upset over frequent disruptions in House, Himachal Speaker hospitalised",non-sarcastic,0.95
MP Oppn floats shadow cabinet to keep track of govt,non-sarcastic,0.95
MPs fume as Modi cancels their trip to UNGA session,non-sarcastic,0.95
"President Murmu, PM Modi and leaders extend Eid-ul-Adha greetings",non-sarcastic,1.0
Narendra Modi elected leader of BJP Parliamentary Party,non-sarcastic,1.0
‘Phone-in with your CM candidate’: AAP tries a Punjab in Gujarat,non-sarcastic,0.95
PM Modi becomes most followed world leader on Instagram with 100 million followers,non-sarcastic,1.0
Sulking Lal Muni withdraws from Buxar race after Modi call,non-sarcastic,0.95
"Yogi’s Maha (Kumbh) outreach, ministers fan out with invites, special place for Northeast",non-sarcastic,0.95
Rajnath tells global firms to co-develop advanced defence systems in India,non-sarcastic,1.0
Former Union Minister Murli Deora dies at 77 after prolonged illness,non-sarcastic,1.0
Supreme Court declines to entertain plea seeking probe into alleged CLAT 2026 paper leak,non-sarcastic,1.0
"Gujarat CM: Nitin Patel’s name to be announced today, has PM backing",non-sarcastic,1.0
"Backed by PMO on controversy over son, Rajnath Singh vows to ‘quit politics if charges are true’",non-sarcastic,0.95
Both Houses adjourned till 2 p.m. as Opposition firm on discussion on Bihar SIR,non-sarcastic,1.0
Wealthy Indians under-reporting their income to avoid taxes: study,non-sarcastic,1.0
Delhi court summons Smriti Irani,non-sarcastic,1.0
"BJP leaders meet Narendra Modi, Rajnath Singh",non-sarcastic,1.0
Faced criticism from my own community for advocating creamy layer principle: former CJI Gavai,non-sarcastic,0.95
"In Ghosi, Mukhtar Ansari can be a spoiler for everyone",non-sarcastic,0.95
"Now, Hindi in NEP row in Maharashtra, and why it is different from South",non-sarcastic,1.0
India increased its nuclear warhead count to 180 in 2024: SIPRI report,non-sarcastic,1.0
"Stage set, PM to send Council list before ceremony; talks continue on ally portfolios in Council of Ministers",non-sarcastic,1.0
"Delhi riots case hearing highlights: 2020 Amravati speech neither communal nor inflammatory, Umar Khalid tells SC",non-sarcastic,1.0
"Jammu and Kashmir: From boycott to ballot, the swing",non-sarcastic,0.95
Arunachal Chief Minister seeks dissolution of Assembly,non-sarcastic,1.0
"Cong compromised with core issues to remain in power, says BJP",non-sarcastic,1.0
Supreme Court asks HC to decide bail plea of Sukesh Chandrashekhar's wife,non-sarcastic,1.0
BJP entry alters dynamic of unusual J&K polls,non-sarcastic,0.95
"Gautam Adani U.S. indictment highlights updates: Former A.P. CM Jagan was bribed, says indictment statement",non-sarcastic,1.0
India can never permit others to have a veto on its choices: EAM Jaishankar,non-sarcastic,1.0
‘Kerala’ to ‘Keralam’: What is the process to change the name of a State?,non-sarcastic,1.0
"Newsmaker: At the helm of Manipur Congress post poll rout, K Meghachandra braces for uphill task",non-sarcastic,0.95
How is an in-house inquiry conducted? | Explained,non-sarcastic,1.0
India-Pakistan tensions: Samajwadi Party president Akhilesh Yadav calls for restraint and responsible behaviour from citizens,non-sarcastic,0.95
"Waqf (Amendment) Act hearing highlights: Non-Muslims in waqf board limited to 2, will always be minority, says Solicitor General",non-sarcastic,1.0
"‘I am dharti putra of Kashi; Modi, Kejriwal would leave after polls’",non-sarcastic,0.95
Enforcement Directorate arrests third accused in Reliance Power subsidiary ‘bogus’ bank guarantees case,non-sarcastic,0.95
Mehul Choksi detained in Belgium on India's extradition request,non-sarcastic,1.0
Manmohan Singh's life will serve as lesson to coming generations: PM Modi,non-sarcastic,0.95
Madhya Pradesh HC grants interim stay on action against ancestral house of Al-Falah group chairperson,non-sarcastic,1.0
RJD base secure but faces Modi voter challenge: ‘Not just thinking of Bihar but of country’,non-sarcastic,0.95
"BJD, BRS, Akali Dal to abstain from vice-presidential election",non-sarcastic,1.0
"Bihar polls: Seven SC candidates, Chirag’s nephew, party state chief on LJP (RV) list",non-sarcastic,1.0
Shashi Tharoor extolls installation of Rajaji’s statue at Rashtrapati Bhavan,non-sarcastic,1.0
Rahul attacks govt’s ‘failure’ on price rise,non-sarcastic,0.95
Rahul Gandhi takes front row seat for budget presentation,non-sarcastic,0.95
"At first Cabinet meeting, Haryana BJP govt moves on SC quota sub-categorisation",non-sarcastic,1.0
Bihar polls: Counting of votes for 243 assembly seats tomorrow,non-sarcastic,1.0
"Karnataka Congress govt moves an inch to quotas within SC quota, but why a long way to go",non-sarcastic,0.9
"Facing ‘greenhorn’ charge, Mann govt dons new, senior colours",non-sarcastic,0.8
"Today in Politics: PM Modi in Jharkhand, Bihar; Kharge and Priyanka in Karnataka",non-sarcastic,1.0
"U.S. deports promoter of Indian ‘realty firm’ accused of swindling ₹2,000 crore",non-sarcastic,1.0
Priyanka Gandhi slams NDA Govt in Bihar over fall in sex ratio,non-sarcastic,1.0
"From the Urdu Press: ‘Congress’s prudent new strategy against BJP’, ‘MVA steals march over Mahayuti in seat-sharing deal’",non-sarcastic,0.95
"BJP, AIUDF hand-in-glove to polarise votes on religious lines: Tarun Gogoi",non-sarcastic,0.95
"Rajya Sabha polls in cliffhanger states: The math, drama and politics",non-sarcastic,1.0
"Nothing personal in  my differences with Rajnath, says UP BJP leader O P Singh",non-sarcastic,0.95
"After requests from parents and students, Eklavya schools to go English medium from Class 9",non-sarcastic,0.95
"Navy signs agreement with Kirloskar for design, development of 6MW marine engines",non-sarcastic,1.0
"Why B R Ambedkar opposed the move to add ‘socialist’ to Constitution, was silent on ‘secular’",non-sarcastic,1.0
"CBI closes case against DHFL, its directors in 'fake' home loan accounts case",non-sarcastic,0.0
"Battered BRS explores alliance with BJP, but pushback from other side",non-sarcastic,0.9
Today in Politics: One day to go for Maharashtra and Jharkhand campaign to end,non-sarcastic,1.0
Solution to India-U.S. tariff issues likely in eight to 10 weeks: CEA V. Anantha Nageswaran,non-sarcastic,1.0
Rural development fellows scheme in limbo as govt yet to induct 3rd batch,non-sarcastic,0.95
Baramulla MP fights PDP and disillusionment,non-sarcastic,0.95
"No current plan or intention to remove ‘socialism’ and ‘secularism’ from Preamble of Constitution, Law Minister tells Rajya Sabha",non-sarcastic,0.95
Rajnath Singh claims Atal legacy,non-sarcastic,0.95
Supreme Court schedules Pegasus hearing for next week,non-sarcastic,1.0
Today in Politics: DMK-led delimitation meeting of CMs in Chennai; SC judges to visit Manipur relief camps,non-sarcastic,1.0
"In first Gujarat list, Cong tackles seats held by top BJP leaders, tough Surat contest",non-sarcastic,1.0
Kuki National Organisation spokesperson removed from DU Lit Fest panel,non-sarcastic,1.0
"Purandeshwari faces a test in new party, new constituency",non-sarcastic,0.95
"BJP could see more changes after new MPs, governors, party chief",non-sarcastic,0.95
"From the Urdu Press: ‘Nitish, Naidu betrayed Muslims’, ‘Waqf protests a community’s expression of despair’",non-sarcastic,0.95
No threat till I have Sonia blessings: Hooda,non-sarcastic,0.9
"SIT, STF suppressing truth in Vyapam case, says Digvijaya Singh",non-sarcastic,1.0
"Anna Hazare to support Medha Patkar, Raju Shetty",non-sarcastic,1.0
Congress demands Petroleum Minister Hardeep Singh Puri’s resignation,non-sarcastic,1.0
Cong’s Ajay Maken blames Sheila Dikshit for Delhi polls debacle,non-sarcastic,0.95
"As flood relief, Amit Shah approves advance release of ₹1,950 crore to Karnataka, Maharashtra",non-sarcastic,1.0
BJP slams Congress for 'sar tan se juda' imagery aimed at Prime Minister Modi,non-sarcastic,0.95
AAP supporters hold protest march in Gurgaon,non-sarcastic,1.0
INLD patriarch O P Chautala’s long journey: Five-time CM to 10-year jail and party’s fall,non-sarcastic,0.95
"With hold on south Haryana, why Rao Inderjit Singh is indispensable to BJP",non-sarcastic,0.95
Security agencies alert on illegal use of satellite phones in Indian waters,non-sarcastic,1.0
"Supreme Court finds Tamil Nadu Governor’s conduct on 10 re-passed Bills was ‘unconstitutional’, puts Governors on the clock",non-sarcastic,0.95
"Newsmaker: Reluctant to disturb UP OBC poll calculus, BJP retains Keshav Maurya as Deputy CM",non-sarcastic,0.95
"Mismatch between MGNREGS coverage, delivery, says report",non-sarcastic,1.0
Lok Sabha election results 2014: Delhi and other Union Territories,non-sarcastic,1.0
Tamil star Vijay braces for challenges in bid for 2026 polls as his party gears up for maiden rally,non-sarcastic,1.0
Centre asks coaching centres to stop misleading students and adhere to guidelines,non-sarcastic,1.0
PM Modi offers linking UPI with payment systems of BIMSTEC nations,non-sarcastic,1.0
CBI facilitated return of 134 fugitives from abroad in past 5 years: officials,non-sarcastic,0.95
"INDIA bloc faces another setback, AAP threatens to seek Congress’ removal",non-sarcastic,0.9
Court imposes cost again on SPP in Jayalalithaa case,non-sarcastic,0.95
Congress urges the Union Government to provide more funds to NE States to deal with the floods,non-sarcastic,1.0
Is safe harbour important for social media? | Explained,non-sarcastic,1.0
See who all are in fray for Maharashtra Assembly Speaker,non-sarcastic,1.0
"Plea in Supreme Court seeks direction to Election Commission of India to frame rules for registration, regulation of political parties",non-sarcastic,1.0
Pahalgam terror attack: 22-year-old India-Pakistan ceasefire pact hangs by a thread as armies exchange fire for 4th day in J&K,non-sarcastic,1.0
Oppn using “old card” to target BJP and government: Venkaiah Naidu,non-sarcastic,0.95
Court refuses to order FIR against Delhi Art Gallery over display of Husain’s paintings,non-sarcastic,1.0
Tripura: BJP’s civic polls sweep gives Biplab a shot in arm; TMC rising,non-sarcastic,0.95
India deeply engaged on trade matters: Vaishnaw on Trump's remarks on U.S. deal,non-sarcastic,0.95
"In Delhi seats with high Dalit numbers, BJP is still struggling",non-sarcastic,0.95
"In a boost for Revanth Reddy, Congress wrests Jubilee Hills seat from BRS",non-sarcastic,1.0
I Hereby Declare: Congress’s Gulabsinh Rajput lists movable assets worth Rs 35.10 lakh,non-sarcastic,0.95
"Cong headache set to grow, T S Singh Deo takes tussle with Baghel one step further, gives up key portfolios",non-sarcastic,0.95
Nimisha Priya case: MEA refutes reports on death sentence revoked,non-sarcastic,1.0
"Ex-Planning Commission member, close to Congress establishment: At centre of BJP attack, who is Syeda Hameed?",non-sarcastic,1.0
"Behind BJP win in MP civic polls, several mini-victories for Cong; AAP, AIMIM make gains",non-sarcastic,0.95
Delhi Blast case: Court extends NIA custody of accused Soyab by 10 days,non-sarcastic,1.0
"Modi emissary row: Mirwaiz lambasts Syed Geelani, BJP calls claims ‘false and mischievous’",non-sarcastic,1.0
GST is a brutal tool of economic injustice: Rahul Gandhi,non-sarcastic,0.95
"In Haryana, Dalit IPS officer’s suicide puts BJP on the back foot as Oppn turns up heat",non-sarcastic,0.95
"EC should take action against Sibal, Beni: BJP",non-sarcastic,1.0
Today in Politics: PM Modi to attend ‘Lakhpati Didi Sammelan’; Delhi govt to launch scheme for monthly aid to women,non-sarcastic,1.0
PM Modi seeks people's suggestions ahead of Independence Day address,non-sarcastic,1.0
Rajya Sabha felicitates Ilaiyaraaja for composing English classical symphony ‘Valiant’,non-sarcastic,1.0
"NEET UG 2025 challenges aspirants with tougher questions, say experts",non-sarcastic,1.0
Modi and Sonia land in battlefield Haryana today,non-sarcastic,0.95
Punjab: Former BSP MP from Ferozepur joins AAP,non-sarcastic,1.0
NIA chargesheets man for using fake documents to help Lawrence Bishnoi gang members flee country,non-sarcastic,1.0
"In race to the finish against AAP in Delhi, a look back at BJP’s hits and misses",non-sarcastic,1.0
"Congress fields Rawat’s wife, Bahuguna’s son",non-sarcastic,0.9
"Hemant Soren: JMM, Congress on the same page on Rajya Sabha polls",non-sarcastic,1.0
Passengers can access lounges via our portal: Adani Airports CEO,non-sarcastic,1.0
Venezuela’s Delcy Rodriguez has capitulated to U.S. pressure: Tariq Ali,non-sarcastic,1.0
At least 65 EVMs replaced in six Lok Sabha seats in Assam,non-sarcastic,1.0
"Patidar support waning, BJP eyes groups among OBCs in Gujarat too",non-sarcastic,1.0
"Swearing-in ceremony of Shiv Sena, BJP ministers to take place on Friday",non-sarcastic,1.0
"'They want to divide us': Mamata Banerjee attacks BJP, RSS, urges people to maintain peace",non-sarcastic,0.0
"Mullaperiyar dam case: SC asks new supervisory panel to examine T.N.’s complaints about Kerala, find a solution agreeable to both States",non-sarcastic,1.0
At least 20 firearms surrendered in Manipur’s four districts,non-sarcastic,1.0
AAP calls for discussion during Budget session on ‘failed’ foreign policy,non-sarcastic,0.95
"Dharma must be taught properly, says RSS chief Mohan Bhagwat",non-sarcastic,1.0
"Jamiat denies Madani’s remarks on dialogue with RSS over Mathura, Gyanvapi mosques",non-sarcastic,1.0
"P. Chidambaram faints at Congress meeting in Ahmedabad, hospitalised",non-sarcastic,1.0
Bombay High Court refuses to quash FIR against teacher who made mocking WhatsApp posts on Operation Sindoor,non-sarcastic,1.0
Ahmedabad flight crash: DNA test identifies last victim; death toll stands at 260,non-sarcastic,1.0
"Break will refresh Rahul, says Cong; BJP, Sena mock it",non-sarcastic,0.95
"With Dilip Ghosh censure, BJP puts dissident leaders in Bengal on notice",non-sarcastic,1.0
"Rethink began earlier, Gyanvapi order could bring Kashi, Mathura back on BJP table",non-sarcastic,0.95
Delhi High Court reserves order on Lalu Yadav's plea to quash FIR in land-for-jobs case,non-sarcastic,1.0
Election Commission to provide mobile phone deposit facilities for voters outside polling stations,non-sarcastic,1.0
"Couldn’t go with Congress, it was never about seats: Kiranmoy Nanda",non-sarcastic,0.9
India enters coveted club of nations manufacturing telecom equipment: Union Minister Scindia,non-sarcastic,0.0
"86.5 lakh deaths in 2022, 15% dip over COVID-hit 2021: CRS data",non-sarcastic,1.0
Cong slams PM for using Army as ‘tool for politicking’,non-sarcastic,1.0
"TRS ‘bribery’ claim: New court order, three arrested men sent to judicial custody",non-sarcastic,0.95
"Jolt to Congress, boost for SP: Ex-UP minister Naseemuddin Siddiqui rallies behind Akhilesh",non-sarcastic,1.0
"Attack on EC outrageous, shows desperation: Cong",non-sarcastic,1.0
"Both Houses adjourned without any transaction, after protests over Amit Shah’s remarks on Ambedkar",non-sarcastic,1.0
Parliamentary Panel clears report on Waqf (Amendment) Bill; Opposition slams its provisions as ‘unconstitutional’,non-sarcastic,1.0
It’s not about Pratikur Rahman: Why CPI(M) faces its toughest challenge yet in Bengal,non-sarcastic,1.0
"BJP resolves Congress is ‘destructive, anti-growth’",non-sarcastic,0.95
"Two more Indians killed in Russia-Ukraine war zone, bodies arrive at Delhi airport",non-sarcastic,1.0
Noida Police questions YouTuber Ajeet Bharti over post after attack on CJI,non-sarcastic,0.95
NIA probes Tahawwur Rana’s links with Dubai-based individual who knew of 2008 Mumbai attack,non-sarcastic,0.0
Rajasthan Law Minister: ‘State has vulnerable communities like tribals who lack awareness… Anti-conversion law will stop their deceitful conversion’,non-sarcastic,0.95
"Priyanka hits out at Modi for insulting her father, says Amethi won’t forgive him",non-sarcastic,1.0
Can India push Pakistan into FATF’s ‘Grey list’?,non-sarcastic,0.95
Renowned artist Himmat Shah dies of heart attack at 92,non-sarcastic,1.0
"Indians in Syria are safe, embassy in touch with them",non-sarcastic,0.95
"Hinting at tie-up with Manjhi, BJP chief Amit Shah says all doors are open in Bihar",non-sarcastic,1.0
"IndiGo extends cancellation of flights to Tbilisi, Almaty till Feb 11",non-sarcastic,1.0
Over 235 companies to provide security in three-phase Assam polls,non-sarcastic,1.0
"Connect with workers, build teams, Congress tells leaders",non-sarcastic,1.0
Bank accounts of Ramdev trusts under EC scrutiny,non-sarcastic,1.0
New ECINET platform used during bypolls helped with faster update of voter turnout trends: ECI,non-sarcastic,0.95
The 3-year rule: a setback to judiciary aspirants,non-sarcastic,1.0
V K Singh files nominations papers from Ghaziabad Lok Sabha costituency as BJP candidate,non-sarcastic,1.0
Railways to operate special trains in view of airport closures,non-sarcastic,1.0
"Fresh Manipur violence, NSCN’s new threat reflect holes in Centre’s Northeast approach",non-sarcastic,1.0
"Nimisha Priya death row: Govt extending all help, says MEA",non-sarcastic,0.95
TVK Karur rally stampede: Rahul Gandhi speaks with actor Vijay,non-sarcastic,1.0
India knows how to manage power responsibly: PM Modi,non-sarcastic,0.95
‘Raje govt delayed Jaipur Metro project to negate our achievement’,non-sarcastic,0.95
Ruckus in RS over Tawang clash: Opposition members demand discussion after Rajnath Singh’s statement,non-sarcastic,1.0
"In UP, Congress takes 59% cut in vote share",non-sarcastic,0.95
Modi to meet Rajinikanth today,non-sarcastic,1.0
"BJP demonising 15 pc minorities to scare 85 pc Indians, says Nitish Kumar",non-sarcastic,0.95
"Fresh encounter breaks out between security forces, terrorists in Jammu and Kashmir’s Kishtwar",non-sarcastic,1.0
"A day after ED files chargesheet, Congress backs Robert Vadra, slams BJP",non-sarcastic,0.95
"CBI registers alleged FCRA violation case involving AAP’s Durgesh Pathak, conducts searches",non-sarcastic,1.0
India raises with U.S. incident of 'ill-treatment' of Indian man at Newark airport,non-sarcastic,1.0
Kerala Assembly ruckus: Governor to submit report to President,non-sarcastic,1.0
Mohamul heroine Yamuna’s house in Kumbakonam still a landmark,non-sarcastic,0.95
Delhi Congress interim chief: ‘Alliance with AAP was not strong enough … needs a revamp’,non-sarcastic,0.95
"Fifteen foreigners nabbed for illegal stay in India, sent for deportation",non-sarcastic,1.0
J&K L-G orders probe into Kathua deaths,non-sarcastic,1.0
Jammu & Kashmir needs secular leader whose heart beats for the poor: Ghulam Nabi Azad,non-sarcastic,0.95
"Amid a spate of Bihar killings, Chirag Paswan joins Opposition fireworks against Nitish govt",non-sarcastic,0.1
"Amid row over new voters, J&K admn says over 22 lakh are first-time voters",non-sarcastic,0.95
Narendra Modi will never become PM: Kapil Sibal,non-sarcastic,0.95
Lok Sabha elections results 2014: Gujarat,non-sarcastic,1.0
Saddened by Daljeet’s decision to join the BJP: Manmohan Singh,non-sarcastic,0.95
NCP core panel meets today to decide on seat sharing deadlock with Congress,non-sarcastic,1.0
"Lok Sabha Election Results Analysis Highlights: Why Chandrababu Naidu, Nitish Kumar could be kingmakers",non-sarcastic,1.0
Rajyawardhan Singh Rathore asks youths to support PM’s demonetisation drive,non-sarcastic,1.0
NIA files charge sheet against 2 in India-U.S. ‘dunki’ route case,non-sarcastic,1.0
Putin's India visit highlights: Russian President Putin departs for Russia after concluding his India visit,non-sarcastic,0.95
"Congress leader hits back amid fat-shaming row, cites Kangana Ranaut’s old tweet",non-sarcastic,0.95
"To counter Narenda Modi, Nitish Kumar kicks off projects worth Rs 19,500 cr",non-sarcastic,0.95
"From the Urdu Press: ‘Mamata is not Kejriwal, Bengal won’t be a cakewalk for BJP’, ‘Kejriwal hubris did AAP in’",non-sarcastic,0.95
"Turbulent history of Congress, National Conference relations: Bad blood to accords, rivalry to alliances",non-sarcastic,1.0
"From the Urdu Press: ‘BJP can swing Maharashtra if Congress fails in direct fight’, ‘Prosecute Mithun Chakraborty for alleged hate remarks’",non-sarcastic,1.0
"Devender Rana shifts ground for BJP in Jammu region, chips away at NC",non-sarcastic,1.0
Coal scam: Madhu Koda seeks summoning of ex-PM Manmohan Singh,non-sarcastic,1.0
Will play crucial role in govt formation: Praful,non-sarcastic,0.95
CJI launches work on new Assam judicial complex amid protest by lawyers,non-sarcastic,0.95
"Newsmaker | Among its linchpins, AAP feels Satyendar Jain’s absence",non-sarcastic,1.0
Removing Justice Yashwant Varma on the basis of the Supreme Court’s in-house report would be ‘unconstitutional’: Kapil Sibal,non-sarcastic,1.0
Decode Politics: Why Telangana Congress govt has scrapped two-child norm for local body polls,non-sarcastic,1.0
Air India to operate new Dreamliner with limitations; awaits certain FAA approvals,non-sarcastic,1.0
"As India plans to upgrade its embassy in Kabul, staffers of the former Afghan government in Delhi fear for their future",non-sarcastic,0.95
"India capable of meeting domestic demand for SAF, exporting surplus: Government study",non-sarcastic,1.0
More tax concessions when economy improves: Arun Jaitley,non-sarcastic,0.95
BJP chief opens doors to workers,non-sarcastic,0.9
"The Lals of Haryana: Polls show Devi Lal, Bansi Lal, Bhajan Lal’s families are still key players in state politics",non-sarcastic,0.95
Postal department considers UPI-like ‘labels’ for addresses,non-sarcastic,1.0
Lakhimpur Kheri violence: SC allows eyewitnesses to move U.P. police over threats for testifying against Ashish Mishra,non-sarcastic,1.0
Owaisi urges PM Modi to ensure India doesn't join countries complicit in Israel’s 'crimes',non-sarcastic,1.0
Nobody above law in country: Supreme Court in matrimonial case,non-sarcastic,0.95
3 states in one go: ‘Adivasi Jallianwala’ site at centre of unfolding BJP-Congress contest for tribal votes,non-sarcastic,0.95
BJP in damage control mode after two Uttarakhand ex-CMs rail against Dhami’s government,non-sarcastic,0.95
Karnataka: Minister caught on camera saying he got DSP shunted,non-sarcastic,1.0
"India cannot allow millions of illegal migrants, says Vice-President Dhankhar",non-sarcastic,1.0
"Delimitation the next big test, how non-BJP states in South are trying to forge a consensus now",non-sarcastic,0.95
India-Australia joint military exercise AUSTRAHIND begins in Perth,non-sarcastic,1.0
National Sports Governance Bill: Centralisation of Indian sports with more transparency and timely elections,non-sarcastic,0.95
"Nitish factor propels NDA towards Bihar sweep, Tejashwi fails to break out of M-Y mould, Congress collapses",non-sarcastic,0.95
UN launches an enquiry into Rohingya refugees being cast into the sea by Indian naval vessels,non-sarcastic,0.95
Opposition walks out of Rajya Sabha,non-sarcastic,1.0
Modi to attend Raghubar’s swearing-in ceremony today,non-sarcastic,1.0
Purandeswari to contest from Rajampet on a BJP ticket,non-sarcastic,1.0
Envoys of Turkiye and Bangladesh present credentials to Murmu,non-sarcastic,0.0
Supreme Court cancels bail to gangster Chhota Rajan,non-sarcastic,1.0
"ED attaches two luxury Gurugram flats worth about ₹73 crore in Gensol, BluSmart group cases",non-sarcastic,1.0
Sheena Bora case: Supreme Court dismisses Indrani Mukerjea's plea to travel abroad,non-sarcastic,1.0
Talks on 'Frontier Nagaland Territory' to be held on Wednesday,non-sarcastic,1.0
"Behind Bihar ex-BJP MLA kin’s ‘reprisal’ killings, flaring Pandav Sena gang wars",non-sarcastic,1.0
4 takeaways from Congress big win in Kerala bypoll,non-sarcastic,0.95
"Congress lists for Telangana Lok Sabha, assembly polls",non-sarcastic,0.0
"JD(U) MLA booked for attacking voter in Bihar, denies charge",non-sarcastic,1.0
I Hereby Declare: Gajendrasinh Parmar’s wealth and assets,non-sarcastic,0.95
"Caste census not divisive, it will strengthen social justice: Scheduled Caste rights panel chief",non-sarcastic,0.95
Today in Politics: Kejriwal set to hold AAP  brass huddle on LS poll roadmap for Delhi,non-sarcastic,1.0
"PM Modi takes dig at UPA, says policies were earlier made keeping ballot box in mind",non-sarcastic,0.95
"11 years of NDA: Govt devoted to welfare of poor, says PM Modi",non-sarcastic,0.95
Vadra land deal: Congress seeks apology from PM Modi,non-sarcastic,1.0
New Kendriya Vidyalayas: PM Modi says government ‘committed to providing school education to every section of society’,non-sarcastic,0.95
BJP alliance with NC better bet than with PDP: MLAs to FM Arun Jaitley,non-sarcastic,1.0
Supreme Court draws a June 30 deadline for Bengaluru civic polls,non-sarcastic,1.0
"Maximum City, maximum votes: With Yogi govt office, BJP eyes UPites in Mumbai",non-sarcastic,0.9
Justice Yashwant Varma case: How are High Court judges repatriated and why was the NJAC struck down?,non-sarcastic,1.0
"Not defamation if homebuyers peacefully protest against builders, SC holds",non-sarcastic,1.0
Parliament passes new Income Tax Bill to replace six-decade-old law,non-sarcastic,1.0
Supreme Court says it will pass orders to dismiss PIL for contempt action against BJP MP Nishikant Dubey,non-sarcastic,0.95
"Lalu Prasad’s former aide Ram Kripal meets Rajnath, set to join BJP",non-sarcastic,1.0
Tributes pour in for Zakir Hussain,non-sarcastic,1.0
Supreme Court declines to transfer trial of Prajwal Revanna,non-sarcastic,1.0
"JD(U) leaders meet Mulayam, ask him to ‘project Nitish as Janata Parivar CM face’",non-sarcastic,1.0
AAP to move EC against Pawar over his voting remark,non-sarcastic,0.0
Land-for-jobs scam: Supreme Court  refuses to stay Lalu Prasad’s trial,non-sarcastic,1.0
All-party MP group to seek Bharat Ratna for Dalai Lama,non-sarcastic,1.0
‘Left cannot ensure minority protection like Congress can… We can never abandon Congress or reject it’: Kerala IUML chief,non-sarcastic,1.0
Supreme Court dismisses plea to clear road blockade caused by farmers' protest,non-sarcastic,1.0
